"id" "age" "emp" "cmean_emp" "emp_prev" "ln_roa" "exit_term" "assp_soc_prev" "assp_soc" "assp_hist"
"34188" 7620 5 1 1 1 0.14104799926281 0 -197555.5 -86933.59375 -121932
"34189" 7620 6 1 1 1 0.0200310628861189 0 -354003.75 -197555.5 -63146
"34190" 7620 7 1 1 1 0 0 -455861.1875 -354003.75 -43538
"34200" 7621 2 2 2 2 0 0 -680425.25 -762846 114829.5
"34201" 7621 3 2 2 2 0.28712272644043 0 -475792.125 -680425.25 195239
"34202" 7621 4 2 2 2 0.0190215855836868 0 -204396 -475792.125 352353.5
"34203" 7621 5 2 2 2 0.0822266712784767 0 -689961.875 -204396 -474706.5
"34205" 7622 2 1 1 1 0.208534151315689 0 -932998.5625 -905015 0
"34206" 7622 3 1 1 1 0.130747318267822 0 -919562.6875 -932998.5625 0
"34207" 7622 4 1 1 1 0.0105448868125677 0 -921484.625 -919562.6875 0
"34208" 7622 5 1 1 1 0.154048874974251 0 -1076103.25 -921484.625 0
"34209" 7622 6 1 1 1 0.0954831689596176 0 -1061872.75 -1076103.25 0
"34211" 7623 2 1 1 1 0.314804553985596 0 -344969.375 -513229.875 178121
"34212" 7623 3 1 1 1 0.394877761602402 1 -819638.875 -344969.375 -302772
"34213" 7623 4 2 1 1 0.240193858742714 0 -1087780.625 -819638.875 -186439
"34214" 7623 5 2 1.25 2 0.0204176660627127 0 -1173000.25 -1087780.625 21088
"34218" 7626 2 1 1 1 0.0384754799306393 1 -328142.5 -149916.25 -108892
"34219" 7626 3 3 1 1 0.042872853577137 1 -424831.796875 -328142.5 -101545.671875
"34220" 7626 4 2 1.66666666666667 3 0.0115130124613643 0 -163965.3125 -424831.796875 340298.671875
"34221" 7626 5 2 1.75 2 0.0173976458609104 0 -352552.625 -163965.3125 11686
"34222" 7626 6 2 1.8 2 0.0712027549743652 0 -516094.25 -352552.625 -43264
"34223" 7626 7 2 1.83333333333333 2 0.0739404559135437 0 -400315.125 -516094.25 50806
"34225" 7627 2 1 1 1 0.0953975021839142 0 -849290.375 -581429.875 -258000
"34227" 7628 3 1 1 1 0.0218248926103115 0 -561833.125 -860092.5 321274
"34228" 7628 4 2 1 1 0 0 1034651.5 -561833.125 1677442
"34229" 7628 5 1 1.33333333333333 2 0.422154486179352 0 2492182.125 1034651.5 1468390
"34231" 7629 3 1 1 1 0.211546346545219 0 71052 1980138.0625 -1890761
"34234" 7631 2 1 1 1 0.113195948302746 0 -341289.125 -624395.5 278250
"34235" 7631 3 1 1 1 0.10838820785284 0 -339335.3125 -341289.125 81386
"34236" 7631 4 1 1 1 0.0839460268616676 0 -526459.625 -339335.3125 13149
"34237" 7631 5 1 1 1 0.0967066809535027 0 -531964.25 -526459.625 114773
"34238" 7631 6 1 1 1 0.0700555741786957 0 -440899.125 -531964.25 26092
"34240" 7632 2 2 1 1 0.0270376056432724 0 2159576.875 2404741.75 -254559
"34241" 7632 3 2 1.5 2 0.254158705472946 0 899611.5 2159576.875 -1179008
"34242" 7632 4 1 1.66666666666667 2 0.171867340803146 0 6092196 899611.5 2851705
"34246" 7635 2 1 1 1 0 0 -457933.375 -453556.625 38932
"34249" 7637 2 1 1 1 0 1 -174812.375 -533409.875 572137
"34251" 7638 2 2 1 1 0.227761745452881 0 -773111.75 -513343.8125 -235156.5
"34252" 7638 3 1 1.5 2 0.128330931067467 0 -765908.1875 -773111.75 43216.5
"34272" 7641 2 3 2 2 0.324929356575012 0 260863.5625 4950283.75 -2230286
"34273" 7641 3 3 2.5 3 9.7128031484317e-05 0 -130714.25 260863.5625 -366966.375
"34274" 7641 4 2 2.66666666666667 3 0.000867521855980158 0 51156.3125 -130714.25 217883.5
"34275" 7641 5 3 2.5 2 0.0596217513084412 0 -418384.875 51156.3125 -440686.5
"34276" 7641 6 2 2.6 3 0.000944601837545633 0 -234356.25 -418384.875 237859
"34277" 7641 7 3 2.5 2 0.0969135165214539 0 -668720.625 -234356.25 -317964
"34278" 7641 8 3 2.57142857142857 3 0.00212133768945932 0 -789109.71875 -668720.625 -77080.34375
"34280" 7642 2 1 1 1 0.215638995170593 0 -862842.1875 -632554.9375 -240167
"34281" 7642 3 1 1 1 0.271194100379944 0 -905015 -862842.1875 -13968
"34282" 7642 4 1 1 1 0.283325284719467 0 -932998.5625 -905015 0
"34283" 7642 5 1 1 1 0 0 -919562.6875 -932998.5625 0
"34284" 7642 6 1 1 1 0.367541790008545 0 -921484.625 -919562.6875 0
"34285" 7642 7 1 1 1 0.233814045786858 0 -1031103.25 -921484.625 45000
"34286" 7642 8 1 1 1 0.271944135427475 0 -996372.75 -1031103.25 20500
"34295" 7643 3 1 1 1 0.0317351408302784 0 -852127 -607933.875 -114112
"34297" 7644 2 1 1 1 0.449340760707855 0 3341467.625 3477320.125 -125992
"34298" 7644 3 1 1 1 0.343612223863602 0 4018885 3341467.625 797638
"34299" 7644 5 1 1 1 0.32364746928215 0 3347998.375 4018885 -537507
"34300" 7644 6 1 1 1 0.166507825255394 0 2044493.75 3347998.375 -1197197
"34301" 7644 7 1 1 1 0.0581476166844368 0 1379192.25 2044493.75 -473351
"34302" 7644 8 2 1 1 0.0628591328859329 0 -378400.75 1379192.25 -1942821.5
"34304" 7645 2 1 1 1 0.0758923292160034 0 -38741.8125 -85602.9375 90655
"34305" 7645 3 1 1 1 0.0866845995187759 0 588136.8125 -38741.8125 615165
"34306" 7645 4 1 1 1 0.0473066456615925 0 782879.625 588136.8125 198314
"34308" 7646 2 1 1 1 0.171074450016022 0 -487315.8125 -674347.25 192595
"34309" 7646 3 1 1 1 0.0515237525105476 0 -871927.25 -487315.8125 -360000
"34310" 7646 4 1 1 1 0.233886167407036 0 -496770.1875 -871927.25 411170
"34311" 7646 5 1 1 1 0.0138297257944942 0 -936794.875 -496770.1875 -411170
"34312" 7646 6 1 1 1 0.0137103581801057 0 -664307.25 -936794.875 326318
"34313" 7646 7 1 1 1 0.0919166877865791 1 -672895.375 -664307.25 151121
"34315" 7647 4 1 1 1 0.0199754051864147 0 149374.75 208072.75 60000
"34317" 7648 4 16 12 12 0.223313197493553 0 158822.1875 238278.3125 -54844.6875
"34318" 7648 5 19 14 16 0.298410892486572 0 78333.6875 158822.1875 -44475.5625
"34319" 7648 6 19 15.6666666666667 19 0.235769122838974 0 345462.75 78333.6875 295983.75
"34320" 7648 7 18 16.5 19 0.303717702627182 0 384535.875 345462.75 92903.5
"34321" 7648 8 4 16.8 18 0.591552078723907 0 4633286.875 384535.875 2851705
"34322" 7648 9 3 14.6666666666667 4 0.283333599567413 0 2584300.875 4633286.875 -2005677.25
"34326" 7651 2 1 1 1 0.132101237773895 0 -691629 -650414.375 79006
"34327" 7651 3 1 1 1 0.106019720435143 0 -667423.875 -691629 75882
"34328" 7651 4 1 1 1 0.168208584189415 0 -787733.625 -667423.875 -38607
"34329" 7651 5 1 1 1 0.119490630924702 0 -900079.25 -787733.625 -6038
"34330" 7651 6 1 1 1 0.174167111515999 0 -1075414.75 -900079.25 16615
"34331" 7651 7 1 1 1 0.00856588315218687 0 -851413.25 -1075414.75 38773
"34333" 7652 3 1 1 1 0.0657261237502098 0 1443983.1875 697187 128204
"34334" 7652 4 1 1 1 0.00117970327846706 0 1429803.40625 1443983.1875 -481389
"34336" 7653 2 1 1 1 0.424349784851074 0 22794.1875 -191335.25 219693
"34337" 7653 3 1 1 1 0.336669474840164 0 -220357.25 22794.1875 -218540
"34338" 7653 4 1 1 1 0.208725541830063 0 747241.625 -220357.25 1246006
"34340" 7654 2 2 2 2 0.121456004679203 0 -596266.1875 -580889.9375 -25256
"34341" 7654 3 2 2 2 0.060731329023838 0 -639980.5625 -596266.1875 12474
"34342" 7654 4 2 2 2 0.188850939273834 1 -452712.625 -639980.5625 175754
"34343" 7654 5 1 2 2 0.0859512686729431 0 110920.75 -452712.625 718252
"34345" 7655 3 1 1 1 0.502553105354309 0 605023.8125 682043.0625 -86899
"34346" 7655 7 1 1 1 0.447255074977875 0 982679.375 605023.8125 422330
"34348" 7656 2 1 1 1 0 0 -344578.3125 -401753.125 136607
"34349" 7656 3 1 1 1 0 0 -424534.625 -344578.3125 120317
"34350" 7656 4 1 1 1 0.045556578785181 0 -520422.25 -424534.625 24390
"34351" 7656 5 1 1 1 0.0276816673576832 0 -505800.125 -520422.25 -50351
"34354" 7658 2 1 1 1 0.265459686517715 0 148113.1875 455616.75 -273403
"34355" 7658 3 1 1 1 0.235089167952538 0 -18178.5 148113.1875 -131058
"34360" 7660 2 4 2 2 0.0404931120574474 0 -731151.75 -463894 -234849
"34361" 7660 3 4 3 4 0 0 -540038.125 -731151.75 181719.5
"34363" 7661 2 1 1 1 0.34907066822052 0 -53805.9375 436456 -487257
"34364" 7661 3 2 1 1 0.0328004509210587 0 -318596.5625 -53805.9375 -254201
"34365" 7661 4 1 1.33333333333333 2 0.0555610992014408 0 117888.75 -318596.5625 477280
"34367" 7662 3 10 10 10 0.325529634952545 0 -366985.3125 -186350.125 -280860.125
"34368" 7662 4 10 10 10 0.168962836265564 0 -446944.5 -366985.3125 6611.625
"34369" 7662 5 12 10 10 0.175213769078255 0 -677727.59375 -446944.5 -28385.21875
"34370" 7662 6 9 10.5 12 0.141092047095299 0 -346032.625 -677727.59375 138905.84375
"34371" 7662 7 9 10.2 9 0.157319292426109 0 -477541.75 -346032.625 39121.375
"34372" 7662 8 8 10 9 0.174878746271133 0 -548495 -477541.75 -9710.75
"34373" 7662 9 7 9.71428571428571 8 0.190688952803612 0 -701298.0625 -548495 -105090.8125
"34375" 7663 2 26 22 22 0.145092248916626 0 -721936.3125 -926511.859375 148764.984375
"34377" 7664 2 1 1 1 0.230035111308098 0 -224440.25 -466163.8125 266335
"34378" 7664 3 1 1 1 0.237005278468132 0 -375879.1875 -224440.25 -115426
"34379" 7664 4 1 1 1 0.033235214650631 0 -564409.875 -375879.1875 -159676
"34380" 7664 5 1 1 1 0 0 -156418.25 -564409.875 461822
"34381" 7664 6 1 1 1 0.153004333376884 0 -581453.625 -156418.25 -308635
"34382" 7664 7 1 1 1 0 0 -416692.375 -581453.625 208070
"34384" 7665 2 1 1 1 0 0 -255383.8125 -331237.25 81417
"34389" 7666 2 1 1 1 0.198155462741852 0 382332 522011.8125 -111475
"34390" 7666 3 1 1 1 0.196538716554642 0 311536.4375 382332 -42812
"34391" 7666 4 1 1 1 0.126533821225166 0 346312.3125 311536.4375 21340
"34392" 7666 5 1 1 1 0.1367327272892 0 295529.375 346312.3125 -48861
"34393" 7666 6 1 1 1 0.136302679777145 0 195820.75 295529.375 54910
"34394" 7666 7 1 1 1 0.134513139724731 0 780746.25 195820.75 570695
"34404" 7667 3 1 1 1 0.0333455093204975 0 -829868.125 -922257.25 27416
"34407" 7669 2 2 2 2 0.211391538381577 0 -266054.3125 -217002.25 -43488.5
"34408" 7669 3 2 2 2 0.172578021883965 0 -192168.25 -266054.3125 98497.5
"34409" 7669 4 2 2 2 0 0 -150210.6875 -192168.25 77970.5
"34410" 7669 5 2 2 2 0.288631916046143 0 -282150.875 -150210.6875 -103085.5
"34411" 7669 6 3 2 2 0.0722949504852295 0 -179550.9375 -282150.875 156430.3125
"34412" 7669 7 3 2.16666666666667 3 0.157013520598412 0 -175741.9375 -179550.9375 120209.375
"34413" 7669 8 3 2.28571428571429 3 0.345033764839172 0 -303301.6875 -175741.9375 -84251
"34415" 7670 2 1 1 1 0.329762190580368 0 1535.5 -489161.8125 525931
"34416" 7670 3 1 1 1 0 0 -67981.125 1535.5 -74373
"34417" 7670 4 1 1 1 0 1 -530216.625 -67981.125 -182530
"34418" 7670 5 1 1 1 0 0 -273914.25 -530216.625 376580
"34419" 7670 6 1 1 1 0 0 -70327.125 -273914.25 138614
"34422" 7671 2 1 1 1 0.0930810645222664 0 -520217.8125 -409304.25 -105350
"34423" 7671 3 1 1 1 0.0981262251734734 0 -362255.25 -520217.8125 182574
"34424" 7671 4 1 1 1 0.210994318127632 0 -414004.1875 -362255.25 -15736
"34425" 7671 5 1 1 1 0.00195278704632074 0 -333672.875 -414004.1875 109186
"34426" 7671 6 1 1 1 0.160275042057037 0 -385255.25 -333672.875 2248
"34427" 7671 7 1 1 1 0.112783923745155 0 -488439.625 -385255.25 13216
"34428" 7671 8 1 1 1 0.104930803179741 0 -629054.375 -488439.625 -97306
"34431" 7673 2 1 1 1 0.213269367814064 0 -5512.8125 113349.75 -84762
"34432" 7673 3 1 1 1 0.137293487787247 0 14941.5 -5512.8125 55688
"34433" 7673 4 1 1 1 0.129216656088829 0 121659.875 14941.5 101862
"34434" 7673 5 1 1 1 0.260819733142853 0 -85936.3125 121659.875 -128164
"34435" 7673 6 1 1 1 0.131288513541222 0 -230208.625 -85936.3125 56001
"34436" 7673 7 1 1 1 0.102375753223896 0 -254840.25 -230208.625 95646
"34437" 7673 8 1 1 1 0.20837427675724 0 -137037.125 -254840.25 52830
"34439" 7674 2 3 3 3 0.351633876562119 0 -612339.4375 -822057.671875 153907.671875
"34440" 7674 3 2 3 3 0.0363937839865685 0 -454243.5 -612339.4375 359880
"34441" 7674 4 5 2.66666666666667 2 0.322894245386124 0 -777945.6875 -454243.5 -302366.1875
"34442" 7674 5 4 3.25 5 0.0977190881967545 0 -525371.125 -777945.6875 202817.4375
"34444" 7675 2 1 1 1 0.120818555355072 0 -270723.8125 -295204.25 30044
"34445" 7675 3 1 1 1 0.129804372787476 0 -422622.25 -270723.8125 -127287
"34447" 7676 2 1 1 1 0.11816281825304 0 2110709.6875 2589839.875 -496013
"34448" 7676 3 1 1 1 0.0405628010630608 0 2646083.625 2110709.6875 671070
"34449" 7676 5 1 1 1 0.0506453849375248 0 6041097.625 2646083.625 2851705
"34450" 7676 6 1 1 1 0.0772010609507561 0 3579577.125 6041097.625 -2230286
"34451" 7676 7 1 1 1 0.0345584861934185 0 2995150 3579577.125 -556196
"34453" 7677 2 1 1 1 0.386882930994034 0 -562663.875 -611912.5 60108
"34454" 7677 3 1 1 1 0.0533162802457809 0 -657118.25 -562663.875 24594
"34455" 7677 4 1 1 1 0.0259234551340342 0 -763215.75 -657118.25 85853
"34456" 7677 5 1 1 1 0.0876137167215347 0 -390452.25 -763215.75 187535
"34458" 7678 2 10 7 7 0 0 -223078.3125 -52658.75 -270644.5
"34459" 7678 3 10 8.5 10 0 0 199303.125 -223078.3125 508952.25
"34460" 7678 4 15 9 10 0 0 4527.125 199303.125 7621.875
"34462" 7679 2 1 1 1 0.00933717750012875 1 2426472.625 857077.125 1579256
"34464" 7680 2 1 1 1 0.0413122810423374 0 -189259.25 1357025.5 -1513876
"34466" 7681 2 1 1 1 0.396093845367432 0 134172.625 16931.125 127102
"34467" 7681 3 1 1 1 0.163375988602638 0 685937 134172.625 671985
"34468" 7681 4 1 1 1 0.153590068221092 0 675309.125 685937 41049
"34469" 7681 5 2 1 1 0.122603811323643 0 167672.375 675309.125 -425934
"34470" 7681 6 1 1.2 2 0.284551709890366 0 876430.75 167672.375 815066
"34471" 7681 7 1 1.16666666666667 1 0.140428096055984 0 -237978.75 876430.75 -922459
"34472" 7681 8 1 1.14285714285714 1 0.0588076710700989 0 -264284.25 -237978.75 -211534
"34474" 7682 3 108 100 100 0.017110051587224 0 -294903.0625 -254974.1875 -15317.4375
"34475" 7682 4 140 104 108 0 0 -342500.625 -294903.0625 -11584.625
"34476" 7682 5 169 116 140 0.0126589201390743 0 -305832.75 -342500.625 65522.5625
"34477" 7682 6 202 129.25 169 0.0249270033091307 0 -325779.8125 -305832.75 33883.3125
"34478" 7682 7 190 143.8 202 0.00905536394566298 0 -386630.1875 -325779.8125 55550
"34479" 7682 8 198 151.5 190 9.38925495574949e-06 0 -408874.875 -386630.1875 21064.0625
"34481" 7683 2 3 2 2 0.0164793115109205 0 -301230.8125 -143896.75 -151770.5
"34482" 7683 3 1 2.5 3 0.0947998613119125 0 435172.75 -301230.8125 761015
"34483" 7683 4 1 2 1 0.271721988916397 0 219097.8125 435172.75 -180062
"34484" 7683 5 1 1.75 1 0.00824469234794378 0 -139309.875 219097.8125 -329553
"34485" 7683 6 1 1.6 1 0.247346118092537 0 277718.75 -139309.875 470859
"34486" 7683 7 1 1.5 1 0.11751563847065 0 -265462.625 277718.75 -426781
"34487" 7683 8 1 1.42857142857143 1 0.0371283441781998 0 -150920.375 -265462.625 157851
"34489" 7684 2 2 1 1 0 1 -473618.8125 -399993.8125 36184.5
"34490" 7684 4 1 1.5 2 0 0 -572422.25 -473618.8125 221747.5
"34492" 7685 2 1 1 1 0.163838684558868 1 -1106726.125 -208765.5 -883692
"34493" 7685 3 1 1 1 0 0 -655939.375 -1106726.125 538956
"34497" 7687 2 1 1 1 0.474891632795334 0 -536098.25 -699545.8125 188059
"34498" 7687 3 1 1 1 0.000920062069781125 1 -826270.875 -536098.25 -225305
"34501" 7689 2 3 4 4 0.0153366541489959 0 608145.375 -623111.6875 1233179
"34502" 7689 3 3 3.5 3 0.0329252928495407 0 -221501.5625 608145.375 -675028.3125
"34504" 7690 2 2 2 2 0.216727197170258 0 682996.1875 441219.0625 285571
"34505" 7690 3 5 2 2 0.0124622611328959 1 212070.5625 682996.1875 -482639.25
"34506" 7690 4 5 3 5 0 0 159550.375 212070.5625 -48949
"34507" 7690 5 4 3.5 5 0 0 148324.5625 159550.375 -2254
"34508" 7690 6 4 3.6 4 0 0 -138060.25 148324.5625 -230891.5
"34509" 7690 7 4 3.66666666666667 4 0 0 -281868.5 -138060.25 -94789.5
"34510" 7690 8 3 3.71428571428571 4 0 0 7689.875 -281868.5 365735.875
"34512" 7691 2 1 1 1 0.0605581216514111 0 -615669.375 -610446.875 4638
"34513" 7691 3 1 1 1 0 0 -702019 -615669.375 33871
"34514" 7691 4 1 1 1 0.0850767865777016 0 -637785.875 -702019 115910
"34515" 7691 5 1 1 1 0.0252337846904993 0 -859880.625 -637785.875 -140392
"34516" 7691 6 1 1 1 0 0 -902359.25 -859880.625 63829
"34517" 7691 7 2 1 1 0 0 -1294467.25 -902359.25 -200157.5
"34518" 7691 8 1 1.14285714285714 2 0 0 -319081.25 -1294467.25 790157.5
"34533" 7693 2 1 1 1 0.314139693975449 0 -191235.375 385519.125 -566894
"34534" 7693 3 1 1 1 0.00523603241890669 0 -60711 -191235.375 250745
"34535" 7693 4 1 1 1 0.00358851114287972 0 -548709.875 -60711 -436322
"34536" 7693 5 1 1 1 0 0 -172182.625 -548709.875 458230
"34537" 7693 6 2 1 1 0 0 -674929.25 -172182.625 -396439
"34538" 7693 7 1 1.16666666666667 2 0 0 915217.25 -674929.25 1782097
"34539" 7693 8 4 1.14285714285714 1 0 0 -195588.75 915217.25 -1296034.5
"34541" 7694 2 1 1 1 0.0242719687521458 0 -264701.125 -375105.5 105548
"34542" 7694 3 1 1 1 0.0923621654510498 0 -153720.3125 -264701.125 190413
"34543" 7694 4 1 1 1 0.147768959403038 0 -360245.625 -153720.3125 -6252
"34545" 7695 3 1 1 1 0.0105594173073769 0 -414808.1875 -550941.8125 124420
"34547" 7696 2 11 10 10 0.265425175428391 0 -22370.875 130597.75 -142109.25
"34548" 7696 3 12 10.5 11 0.157434925436974 0 -54984.375 -22370.875 -29204.25
"34549" 7696 4 15 11 12 0.221261411905289 0 -321823.625 -54984.375 -178670
"34550" 7696 5 10 12 15 0.0459349006414413 0 40920.625 -321823.625 340740
"34552" 7697 2 1 1 1 0.0847135558724403 0 -304165.375 -575823.875 281519
"34554" 7698 2 4 3 3 0.0353779420256615 0 112439.1875 124843.25 -112629
"34555" 7698 3 4 3.5 4 0.0383466295897961 0 -98024.125 112439.1875 -123892.5
"34556" 7698 4 2 3.66666666666667 4 0.00791046489030123 0 -189607.5 -98024.125 110814.5
"34557" 7698 5 2 3.25 2 0 0 -276232.375 -189607.5 -279414
"34558" 7698 6 3 3 2 0 0 475482.125 -276232.375 922345
"34559" 7698 7 3 3 3 0.27255979180336 0 659793.25 475482.125 245553.625
"34560" 7698 8 2 3 3 0.104330167174339 0 -419296.625 659793.25 -1031377.625
"34564" 7701 2 1 1 1 0.215293735265732 0 -646330.375 -338173.875 -298296
"34567" 7703 2 3 3 3 0.0513814799487591 0 -163870.15625 -136276.8125 7640.34375
"34568" 7703 3 3 3 3 0 0 -134434.125 -163870.15625 24579.65625
"34569" 7703 4 3 3 3 0 0 -191002.65625 -134434.125 22863.65625
"34571" 7704 2 1 1 1 0.121245414018631 0 1286913.75 474019.125 866725
"34572" 7704 3 1 1 1 0.261562049388885 0 -336446.75 1286913.75 -1112837
"34573" 7704 4 2 1 1 0.12949138879776 0 -802726.75 -336446.75 -651508.5
"34578" 7708 2 1 1 1 0.288364499807358 0 -43413.9375 -53119 12710
"34579" 7708 3 1 1 1 0.100699990987778 0 54081.4375 -43413.9375 108085
"34580" 7708 4 1 1 1 0.297758549451828 0 -77417.25 54081.4375 -90704
"34583" 7710 2 2 1 1 0 0 -541879.5 288212.375 -627694
"34584" 7710 3 2 1.5 2 0.0146164111793041 0 -255908.375 -541879.5 93182
"34585" 7710 4 1 1.66666666666667 2 0.0240453202277422 1 -630028.375 -255908.375 -142247
"34587" 7711 2 4 3 3 0.191447660326958 0 -398758.8125 -395991.90625 2796.65625
"34588" 7711 5 5 3.5 4 0.0296417791396379 0 -369153.5 -398758.8125 119084.375
"34589" 7711 6 5 4 5 0.0456231757998466 0 -331713.4375 -369153.5 91270.4375
"34590" 7711 7 3 4.25 5 0.162104472517967 0 -106160.3125 -331713.4375 341953.5
"34592" 7712 3 1 1 1 0.0871034115552902 0 8176.75 -41888.8125 74677
"34593" 7712 4 1 1 1 0.189642041921616 0 -29565.1875 8176.75 -1729
"34602" 7713 2 2 2 2 0.0801538527011871 0 -366108.8125 26464.75 -387010
"34603" 7713 3 2 2 2 0.109288088977337 0 -329297.25 -366108.8125 61423
"34604" 7713 4 2 2 2 0.0965045168995857 0 -329039.1875 -329297.25 36271
"34605" 7713 5 1 2 2 0.090894028544426 1 28519.125 -329039.1875 386413
"34606" 7713 6 2 1.8 1 0.0733502060174942 1 -799497.25 28519.125 -455613
"34607" 7713 7 2 1.83333333333333 2 0.0572711452841759 0 -1000113.75 -799497.25 -8666
"34608" 7713 8 2 1.85714285714286 2 0.084640733897686 0 -502270.75 -1000113.75 312614.5
"34615" 7714 2 5 2 2 0 0 -1945013 -1683749.625 -106513.40625
"34617" 7715 2 1 1 1 0.277022033929825 0 192259.625 501820.125 -299700
"34618" 7715 3 1 1 1 0 0 290989 192259.625 218950
"34619" 7715 4 1 1 1 0 0 171312.125 290989 -68000
"34620" 7715 5 1 1 1 0.116608574986458 0 -117925.625 171312.125 -207535
"34621" 7715 6 1 1 1 0 0 -9148.25 -117925.625 215085
"34622" 7715 7 1 1 1 0.112987883388996 0 449251.25 -9148.25 650350
"34623" 7715 8 1 1 1 0.283849120140076 0 235129.75 449251.25 -399350
"34633" 7716 2 10 7 7 0.318012654781342 0 1713242.9375 -10841.8125 1729648.3125
"34634" 7716 3 10 8.5 10 0.199185490608215 0 992560.375 1713242.9375 -696071.125
"34635" 7716 4 2 9 10 0.0012686476111412 0 6092196 992560.375 2851705
"34636" 7716 5 1 7.25 2 0.000685192469973117 0 -48846.875 6092196 -2230286
"34637" 7716 7 1 6 1 0.0103710116818547 0 -459025.625 -48846.875 -239948
"34638" 7716 8 1 5.16666666666667 1 0.0242415741086006 0 -502334.375 -459025.625 0
"34640" 7717 2 2 3 3 0.0319306738674641 0 165228.875 -67275.65625 444767.84375
"34641" 7717 3 2 2.5 2 0.366834938526154 0 796544.375 165228.875 521354.5
"34642" 7717 4 2 2.33333333333333 2 0.202382415533066 0 -86057.125 796544.375 -258267
"34644" 7718 4 1 1 1 0.418742686510086 0 228570.5 1604480.25 -1187166
"34645" 7718 5 1 1 1 0.0134150981903076 0 715114.125 228570.5 464385
"34646" 7718 6 1 1 1 0.0555380508303642 0 -666131.375 715114.125 -1320003
"34647" 7718 7 1 1 1 0.0249618329107761 0 -776657.625 -666131.375 -62814
"34649" 7719 2 1 1 1 0.122528553009033 0 -571242.0625 -769896.375 260650
"34650" 7719 3 1 1 1 0.0301433857530355 0 -829719.375 -571242.0625 -205700
"34651" 7719 4 1 1 1 0 0 -219395.875 -829719.375 619968
"34653" 7720 2 1 1 1 0.00319052534177899 1 -224430 -238653.9375 32549
"34655" 7721 2 1 1 1 0.070296972990036 0 -376674.8125 100876.75 -471988
"34657" 7722 2 2 1 1 0.160842508077621 0 -719010.875 -193421 -473913
"34658" 7722 3 1 1.5 2 0.103548303246498 1 -1202890.625 -719010.875 -402177
"34660" 7723 2 1 2 2 0.401773244142532 0 -482536.5 -950898.625 670760
"34661" 7723 3 1 1.5 1 0.172226145863533 0 -266874.375 -482536.5 22873
"34675" 7725 2 1 1 1 0.0052225929684937 0 5296318.625 5541322.8125 447942
"34676" 7725 3 1 1 1 0.011331994086504 0 4834877.75 5296318.625 38042
"34677" 7725 4 1 1 1 0.00119594880379736 1 3898827 4834877.75 55424
"34678" 7725 5 1 1 1 0.00228625861927867 0 3945704.5 3898827 -343490
"34680" 7726 3 1 1 1 0.0112884566187859 0 -757164.625 -209818.25 -203163
"34681" 7726 4 1 1 1 0 0 -699464.25 -757164.625 177978
"34682" 7726 5 1 1 1 0 0 -174699.125 -699464.25 459792
"34684" 7727 2 1 1 1 0.123805120587349 0 -200167.375 315948.125 -506255
